time ms,free,max,total
3392349,72626200,259522560,185020416
3393349,72626200,259522560,185020416
3394349,72626200,259522560,185020416
3395349,72626200,259522560,185020416
3396349,72626200,259522560,185020416
3397349,72626200,259522560,185020416
3398349,72626200,259522560,185020416
3399349,72626200,259522560,185020416
3400349,72626200,259522560,185020416
3401349,72626200,259522560,185020416
3402349,72626200,259522560,185020416
3403473,72626200,259522560,185020416
3404473,72626200,259522560,185020416
3405473,72626200,259522560,185020416
3406473,72626200,259522560,185020416
3407474,72626200,259522560,185020416
3408474,72626200,259522560,185020416
3409474,72626200,259522560,185020416
3410477,72626200,259522560,185020416
3411477,72626200,259522560,185020416
3412477,72626200,259522560,185020416
3413477,72626200,259522560,185020416
3414477,72626200,259522560,185020416
3415477,72626200,259522560,185020416
3416482,72626200,259522560,185020416
3417483,72626200,259522560,185020416
3418483,72626200,259522560,185020416
3419483,72626200,259522560,185020416
3420483,72626200,259522560,185020416
3421483,72626200,259522560,185020416
3422483,72626200,259522560,185020416
3423488,72626200,259522560,185020416
3424496,72626200,259522560,185020416
3425496,72626200,259522560,185020416
3426496,72626200,259522560,185020416
3427499,72626200,259522560,185020416
3428499,72626200,259522560,185020416
3429499,72626200,259522560,185020416
3430499,72626200,259522560,185020416
3431499,72626200,259522560,185020416
3432505,72626200,259522560,185020416
3433505,72626200,259522560,185020416
3434505,72626200,259522560,185020416
3435505,72626200,259522560,185020416
3436505,72626200,259522560,185020416
3437505,72626200,259522560,185020416
3438512,72626200,259522560,185020416
3439513,72626200,259522560,185020416
3440513,72626200,259522560,185020416
3441520,72626200,259522560,185020416
3442520,72626200,259522560,185020416
3443520,72626200,259522560,185020416
3444520,72626200,259522560,185020416
3445520,72626200,259522560,185020416
3446534,72626200,259522560,185020416
3447534,72626200,259522560,185020416
3448541,72626200,259522560,185020416
3449542,72626200,259522560,185020416
3450542,72626200,259522560,185020416
3451542,72626200,259522560,185020416
3452542,72626200,259522560,185020416
3453547,72584024,259522560,185020416
3454547,72584024,259522560,185020416
3455547,72584024,259522560,185020416
3456547,72584024,259522560,185020416
3457547,72584024,259522560,185020416
3458547,72584024,259522560,185020416
3459547,72584024,259522560,185020416
3460547,72584024,259522560,185020416
3461547,72584024,259522560,185020416
3462547,72584024,259522560,185020416
3463555,72584024,259522560,185020416
3464555,72584024,259522560,185020416
3465557,72584024,259522560,185020416
3466557,72584024,259522560,185020416
3467559,72584024,259522560,185020416
3468624,72584024,259522560,185020416
3469800,72584024,259522560,185020416
3470802,72584024,259522560,185020416
3471802,72584024,259522560,185020416
3472802,72584024,259522560,185020416
3473802,72584024,259522560,185020416
3474802,72584024,259522560,185020416
3475803,72584024,259522560,185020416
3476804,72584024,259522560,185020416
3477805,72584024,259522560,185020416
3478805,72584024,259522560,185020416
3479805,72584024,259522560,185020416
3480806,72584024,259522560,185020416
3481806,72584024,259522560,185020416
3482806,72584024,259522560,185020416
3483806,72584024,259522560,185020416
3484808,72584024,259522560,185020416
3485808,72584024,259522560,185020416
3486808,72584024,259522560,185020416
3487808,72584024,259522560,185020416
3488808,72584024,259522560,185020416
3489813,72584024,259522560,185020416
3490813,72584024,259522560,185020416
3491813,72584024,259522560,185020416
3492813,72584024,259522560,185020416
3493813,72584024,259522560,185020416
3494813,72584024,259522560,185020416
3495815,72584024,259522560,185020416
3496818,72584024,259522560,185020416
3497818,72584024,259522560,185020416
3498818,72584024,259522560,185020416
3499818,72584024,259522560,185020416
3500818,72584024,259522560,185020416
3501818,72584024,259522560,185020416
3502818,72584024,259522560,185020416
3503824,72584024,259522560,185020416
3504824,72584024,259522560,185020416
3505824,72584024,259522560,185020416
3506824,72584024,259522560,185020416
3507824,72584024,259522560,185020416
3508824,72584024,259522560,185020416
3509824,72584024,259522560,185020416
3510829,72584024,259522560,185020416
3511829,72584024,259522560,185020416
3512829,72584024,259522560,185020416
3513829,72584024,259522560,185020416
3514829,72584024,259522560,185020416
3515834,72584024,259522560,185020416
3516834,72584024,259522560,185020416
3517834,72584024,259522560,185020416
3518834,72584024,259522560,185020416
3519834,72584024,259522560,185020416
3520834,72584024,259522560,185020416
3521837,72584024,259522560,185020416
3522841,72584024,259522560,185020416
3523841,72584024,259522560,185020416
3524841,72584024,259522560,185020416
3525841,72584024,259522560,185020416
3526841,72584024,259522560,185020416
3527844,72584024,259522560,185020416
3528845,72584024,259522560,185020416
3529845,72584024,259522560,185020416
3530845,72541848,259522560,185020416
3531845,72541848,259522560,185020416
3532845,72541848,259522560,185020416
3533850,72541848,259522560,185020416
3534977,72541848,259522560,185020416
3536148,72541848,259522560,185020416
3537148,72541848,259522560,185020416
3538148,72541848,259522560,185020416
3539148,72541848,259522560,185020416
3540148,72541848,259522560,185020416
3541148,72541848,259522560,185020416
3542148,72541848,259522560,185020416
3543148,72541848,259522560,185020416
3544148,72541848,259522560,185020416
3545148,72541848,259522560,185020416
3546148,72541848,259522560,185020416
3547148,72541848,259522560,185020416
3548148,72541848,259522560,185020416
3549359,72541848,259522560,185020416
3550359,72541848,259522560,185020416
3551359,72541848,259522560,185020416
3552359,72541848,259522560,185020416
3553359,72541848,259522560,185020416
3554359,72541848,259522560,185020416
3555359,72541848,259522560,185020416
3556359,72541848,259522560,185020416
3557359,72541848,259522560,185020416
3558359,72541848,259522560,185020416
3559359,72541848,259522560,185020416
3560359,72541848,259522560,185020416
3561360,72541848,259522560,185020416
3562366,72541848,259522560,185020416
3563366,72541848,259522560,185020416
3564366,72541848,259522560,185020416
3565366,72541848,259522560,185020416
3566366,72541848,259522560,185020416
3567366,72541848,259522560,185020416
3568366,72541848,259522560,185020416
3569366,72541848,259522560,185020416
3570366,72541848,259522560,185020416
3571366,72541848,259522560,185020416
3572366,72541848,259522560,185020416
3573366,72541848,259522560,185020416
3574366,72541848,259522560,185020416
3575366,72541848,259522560,185020416
3576366,72541848,259522560,185020416
3577366,72541848,259522560,185020416
3578366,72541848,259522560,185020416
3579366,72541848,259522560,185020416
3580366,72541848,259522560,185020416
3581366,72541848,259522560,185020416
3582366,72541848,259522560,185020416
3583366,72541848,259522560,185020416
3584366,72541848,259522560,185020416
3585366,72541848,259522560,185020416
3586366,72541848,259522560,185020416
3587373,72541848,259522560,185020416
3588374,72541848,259522560,185020416
3589374,72541848,259522560,185020416
3590374,72541848,259522560,185020416
3591374,72541848,259522560,185020416
3592380,72541848,259522560,185020416
3593468,72541848,259522560,185020416
3594471,72541848,259522560,185020416
3595471,72541848,259522560,185020416
3596471,72541848,259522560,185020416
3597471,72541848,259522560,185020416
3598471,72541848,259522560,185020416
3599471,72541848,259522560,185020416
3600475,72541848,259522560,185020416
3601475,72541848,259522560,185020416
3602475,72541848,259522560,185020416
3603479,72541848,259522560,185020416
3604479,72541848,259522560,185020416
3605479,72541848,259522560,185020416
3606483,72541848,259522560,185020416
3607483,72541848,259522560,185020416
3608483,72541848,259522560,185020416
3609483,72499672,259522560,185020416
3610483,72499672,259522560,185020416
3611483,72499672,259522560,185020416
3612483,72499672,259522560,185020416
3613483,72499672,259522560,185020416
3614483,72499672,259522560,185020416
3615484,72499672,259522560,185020416
3616484,72499672,259522560,185020416
3617484,72499672,259522560,185020416
3618484,72499672,259522560,185020416
3619484,72499672,259522560,185020416
3620484,72499672,259522560,185020416
3621484,72499672,259522560,185020416
3622488,72499672,259522560,185020416
3623488,72499672,259522560,185020416
3624488,72499672,259522560,185020416
3625488,72499672,259522560,185020416
3626495,72499672,259522560,185020416
3627495,72499672,259522560,185020416
3628495,72499672,259522560,185020416
3629500,72499672,259522560,185020416
3630506,72499672,259522560,185020416
3631506,72499672,259522560,185020416
3632506,72499672,259522560,185020416
3633506,72499672,259522560,185020416
3634506,72499672,259522560,185020416
3635506,72499672,259522560,185020416
3636515,72499672,259522560,185020416
3637515,72499672,259522560,185020416
3638515,72499672,259522560,185020416
3639515,72499672,259522560,185020416
3640515,72499672,259522560,185020416
3641515,72499672,259522560,185020416
3642516,72499672,259522560,185020416
3643516,72499672,259522560,185020416
3644516,72499672,259522560,185020416
3645516,72499672,259522560,185020416
3646516,72499672,259522560,185020416
3647520,72499672,259522560,185020416
3648523,72499672,259522560,185020416
3649523,72499672,259522560,185020416
3650523,72499672,259522560,185020416
3651523,72499672,259522560,185020416
3652523,72499672,259522560,185020416
3653529,72499672,259522560,185020416
3654530,72499672,259522560,185020416
3655530,72499672,259522560,185020416
3656530,72499672,259522560,185020416
3657530,71569960,259522560,185020416
3658530,71569960,259522560,185020416
3659530,71569960,259522560,185020416
3660548,71569960,259522560,185020416
3661552,71569960,259522560,185020416
3662552,71569960,259522560,185020416
3663552,71569960,259522560,185020416
3664552,71569960,259522560,185020416
3665558,71569960,259522560,185020416
3666558,71569960,259522560,185020416
3667656,71569960,259522560,185020416
3668827,71569960,259522560,185020416
3669831,71569960,259522560,185020416
3670831,71569960,259522560,185020416
3671831,71569960,259522560,185020416
3672831,71569960,259522560,185020416
3673831,71569960,259522560,185020416
3674839,71569960,259522560,185020416
3675839,71569960,259522560,185020416
3676839,71569960,259522560,185020416
3677839,71569960,259522560,185020416
3678839,71569960,259522560,185020416
3679847,71569960,259522560,185020416
3680847,71569960,259522560,185020416
3681847,71569960,259522560,185020416
3682852,71569960,259522560,185020416
3683853,71569960,259522560,185020416
3684853,71569960,259522560,185020416
3685853,71569960,259522560,185020416
3686853,71527784,259522560,185020416
3687853,71527784,259522560,185020416
3688855,71527784,259522560,185020416
3689855,71527784,259522560,185020416
3690855,71527784,259522560,185020416
3691905,71527784,259522560,185020416
3692905,71527784,259522560,185020416
3693905,71527784,259522560,185020416
3694905,71527784,259522560,185020416
3695909,71527784,259522560,185020416
3696909,71527784,259522560,185020416
3697909,71527784,259522560,185020416
3698909,71527784,259522560,185020416
3699909,71527784,259522560,185020416
3700909,71527784,259522560,185020416
3701909,71527784,259522560,185020416
3702909,71527784,259522560,185020416
3703913,71527784,259522560,185020416
3704913,71527784,259522560,185020416
3705913,71527784,259522560,185020416
3706913,71527784,259522560,185020416
3707913,71527784,259522560,185020416
3708913,71527784,259522560,185020416
3709914,71527784,259522560,185020416
3710914,71527784,259522560,185020416
3711917,71527784,259522560,185020416
3712917,71527784,259522560,185020416
3713917,71527784,259522560,185020416
3714918,71527784,259522560,185020416
3715918,71527784,259522560,185020416
3716918,71527784,259522560,185020416
3717923,71527784,259522560,185020416
3718923,71527784,259522560,185020416
3719923,71527784,259522560,185020416
3720923,71527784,259522560,185020416
3721923,71527784,259522560,185020416
3722923,71527784,259522560,185020416
3723923,71527784,259522560,185020416
3724923,71527784,259522560,185020416
3725924,71527784,259522560,185020416
3726924,71527784,259522560,185020416
3727925,71527784,259522560,185020416
3728925,71527784,259522560,185020416
3729925,71527784,259522560,185020416
3730929,71527784,259522560,185020416
3731931,71527784,259522560,185020416
3732932,71527784,259522560,185020416
3733998,71527784,259522560,185020416
3734998,71527784,259522560,185020416
3735998,71527784,259522560,185020416
